" Product Code"," Product Description","HS 1988/92 Product Code","HS 1988/92 Product Description"
"290517","290517 --  -- Dodecan-1-ol (lauryl alcohol), hexadecan-1-ol (cetyl alcohol) and octadecan-1-ol (stearyl alcohol)","290517","Dodecan-1-ol, hexadecan-1-ol and octadecan-1-ol"
"290519","290519 --  -- Other","290519","Saturated monohydric alcohols, nes"
"290521","290521 -- (-1995) Allyl alcohol","290521","Allyl alcohol"
"290522","290522 --  -- Acyclic terpene alcohols","290522","Acyclic terpene alcohols"
"290529","290529 --  -- Other","290529","Unsaturated monohydric alcohols, nes"
"290531","290531 --  -- Ethylene glycol (ethanediol)","290531","Ethylene glycol (ethanediol)"
"290532","290532 --  -- Propylene glycol (propane-1,2-diol)","290532","Propylene glycol (propane-1,2-diol)"
"290539","290539 --  -- Other","290539","Other diols, nes"
"290541","290541 --  -- 2-Ethyl-2-(hydroxymethyl)propane-1,3-diol (trimethylolpropane)","290541","2-Ethyl-2-(hydroxymethyl)propane-1,3-diol (trim"
"290542","290542 --  -- Pentaerythritol","290542","Pentaerythritol"
"290543","290543 --  -- Mannitol","290543","Mannitol"
"290544","290544 --  -- D-glucitol (sorbitol)","290544","D-glucitol (sorbitol)"
"290545","290545 -- (1996-) -- Glycerol","152090","Glycerol (excl. crude), including synthetic"
"290549","290549 --  -- Other","290549","Other polyhydric alcohols, nes"
"290550","290550 -- (-2001) - Halogenated, sulphonated, nitrated or nitrosated derivatives of acyclic alcohols","290550","Halogenated... or nitrosated derivatives of acy"
"290551","290551 -- (2002-) -- Ethchlorvynol (INN)","290550","Halogenated... or nitrosated derivatives of acy"
"290559","290559 -- (2002-) -- Other","290550","Halogenated... or nitrosated derivatives of acy"
"290611","290611 --  -- Menthol","290611","Menthol"
"290612","290612 --  -- Cyclohexanol, methylcyclohexanols and dimethylcyclohexanols","290612","Cyclohexanol, methylcyclohexanols and dimethylc"
"290613","290613 --  -- Sterols and inositols","290613","Sterols and inositols"
"290614","290614 -- (-2006) -- Terpineols","290614","Terpineols"
"290619","290619 --  -- Other","290619","Cyclanic, cyclenic or cycloterpenic alcohols an"
"290621","290621 --  -- Benzyl alcohol","290621","Benzyl alcohol"
"290629","290629 --  -- Other","290629","Aromatic alcohols and their derivatives, nes"
"290711","290711 --  -- Phenol (hydroxybenzene) and its salts","290711","Phenol (hydroxybenzene) and its salts"
"290712","290712 --  -- Cresols and their salts","290712","Cresols and their salts"
"290713","290713 --  -- Octylphenol, nonylphenol and their isomers; salts thereof","290713","Octylphenol, nonylphenol and their isomers; sal"
"290714","290714 -- (-2006) -- Xylenols and their salts","290714","Xylenols and their salts"
"290715","290715 --  -- Naphthols and their salts","290715","Naphthols and their salts"
"290719","290719 --  -- Other","290719","Other monophenols, nes"
"290721","290721 --  -- Resorcinol and its salts","290721","Resorcinol and its salts"
"290722","290722 --  -- Hydroquinone (quinol) and its salts","290722","Hydroquinone (quinol) and its salts"
"290723","290723 --  -- 4,4'-Isopropylidenediphenol (bisphenol A, diphenylolpropane) and its salts","290723","4,4-Isopropylidenediphenol (bisphenol A, diphen"
"290729","290729 --  -- Other","290729","Other polyphenols, nes"
"290730","290730 -- (-2001) - Phenol-alcohols","290730","Phenol-alcohols"
"290810","290810 -- (-2006) - Derivatives containing only halogen substituents and their salts","290810","Phenol or phenol-alcohol derivatives containing"
"290811","290811 -- (2007-) -- Pentachlorophenol (ISO)","290810","Phenol or phenol-alcohol derivatives containing"
"290819","290819 -- (2007-) -- Other","290810","Phenol or phenol-alcohol derivatives containing"
"290820","290820 -- (-2006) - Derivatives containing only sulpho groups, their salts and esters","290820","Phenol or phenol-alcohol derivatives containing"
"290890","290890 -- (-2006) - Other","290890","Other halogenated... or nitrosated derivatives"
"290891","290891 -- (2007-) -- Dinoseb (ISO) and its salts","290890","Other halogenated... or nitrosated derivatives"
"290892","290892 -- (2012-) -- 4,6-Dinitro-o-cresol (DNOC (ISO)) and its salts","290890","Other halogenated... or nitrosated derivatives"
"290899","290899 -- (2007-) -- Other","290890","Other halogenated... or nitrosated derivatives"
"290911","290911 --  -- Diethyl ether","290911","Diethyl ether"
"290919","290919 --  -- Other","290919","Other acyclic ethers and their halogenated... d"
"290920","290920 --  - Cyclanic, cyclenic or cycloterpenic ethers and their halogenated, sulphonated, nitrated or nitrosated derivatives","290920","Cyclanic, cyclenic... ethers and their halogena"
"290930","290930 --  - Aromatic ethers and their halogenated, sulphonated, nitrated or nitrosated derivatives","290930","Aromatic ethers and their halogenated... deriva"
"290941","290941 --  -- 2,2'-Oxydiethanol (diethylene glycol, digol)","290941","2,2-Oxydiethanol (diethylene glycol, digol)"
"290942","290942 -- (-2006) -- Monomethyl ethers of ethylene glycol or of diethylene glycol","290942","Monomethyl ethers of ethylene glycol or of diet"
"290943","290943 --  -- Monobutyl ethers of ethylene glycol or of diethylene glycol","290943","Monobutyl ethers of ethylene glycol or of dieth"
"290944","290944 --  -- Other monoalkylethers of ethylene glycol or of diethylene glycol","290944","Other monoalkylethers of ethylene glycol or of"
"290949","290949 --  -- Other","290949","Other acyclic ether-alcohols and their halogena"
"290950","290950 --  - Ether-phenols, ether-alcohol-phenols and their halogenated, sulphonated, nitrated or nitrosated derivatives","290950","Ether-phenols, ether-alcohol-phenols and haloge"
"290960","290960 --  - Alcohol peroxides, ether peroxides, ketone peroxides and their halogenated, sulphonated, nitrated or nitrosated derivatives","290960","Alcohol, ether and ketone peroxides and their.."
"291010","291010 --  - Oxirane (ethylene oxide)","291010","Oxirane (ethylene oxide)"
"291020","291020 --  - Methyloxirane (propylene oxide)","291020","Methyloxirane (propylene oxide)"
"291030","291030 --  - 1-Chloro-2,3-epoxypropane (epichlorohydrin)","291030","1-Chloro-2,3-epoxypropane (epichlorohydrin)"
"291040","291040 -- (2007-) - Dieldrin (ISO, INN)","291090","Epoxides... with a three-membered ring and deri"
"291090","291090 --  - Other","291090","Epoxides... with a three-membered ring and deri"
"291100","291100 --  Acetals and hemiacetals, whether or not with other oxygen function, and their halogenated, sulphonated, nitrated or nitrosated derivatives","291100","Acetals and hemiacetals and their halogenated.."
"291211","291211 --  -- Methanal (formaldehyde)","291211","Methanal (formaldehyde)"
"291212","291212 --  -- Ethanal (acetaldehyde)","291212","Ethanal (acetaldehyde)"
"291213","291213 -- (-2006) -- Butanal (butyraldehyde, normal isomer)","291213","Butanal (butyaldehyde, normal isomer)"
"291219","291219 --  -- Other","291219","Other acyclic aldehydes, without oxygen functio"
"291221","291221 --  -- Benzaldehyde","291221","Benzaldehyde"
"291229","291229 --  -- Other","291229","Other cyclic aldehydes, without oxygen function"
"291230","291230 -- (-2011) - Aldehyde-alcohols","291230","Aldehyde-alcohols"
"291241","291241 --  -- Vanillin (4-hydroxy-3-methoxybenzaldehyde)","291241","Vanillin (4-hydroxy-3-methoxybenzaldehyde)"
"291242","291242 --  -- Ethylvanillin (3-ethoxy-4-hydroxybenzaldehyde)","291242","Ethylvanillin (3-ethoxy-4-methoxybenzaldehyde)"
"291249","291249 --  -- Other","291249","Aldehyde-ethers, aldehyde-phenols, aldehydes, w"
"291250","291250 --  - Cyclic polymers of aldehydes","291250","Cyclic polymers of aldehydes"
"291260","291260 --  - Paraformaldehyde","291260","Paraformaldehyde"
"291300","291300 --  Halogenated, sulphonated, nitrated or nitrosated derivatives of products of heading 2912","291300","Halogenated, sulphonated, nitrated or nitrosate"
"291411","291411 --  -- Acetone","291411","Acetone"
"291412","291412 --  -- Butanone (methyl ethyl ketone)","291412","Butanone (methyl ethyl ketone)"
"291413","291413 --  -- 4-Methylpentan-2-one (methyl isobutyl ketone)","291413","4-Methylpentan-2-one (methyl isobutyl ketone)"
"291419","291419 --  -- Other","291419","Other acyclic ketones, without oxygen function,"
"291421","291421 -- (-2011) -- Camphor","291421","Camphor"
"291422","291422 --  -- Cyclohexanone and methylcyclohexanones","291422","Cyclohexanone and methylcyclohexanones"
"291423","291423 --  -- Ionones and methylionones","291423","Ionones and methylionones"
"291429","291429 --  -- Other","291429","Cyclanic, cyclenic or cycloterpenic ketones wit"
"291430","291430 -- (-1995) Aromatic ketones without other oxygen function","291430","Aromatic ketones without oxygen function"
"291431","291431 -- (1996-) -- Phenylacetone (phenylpropan-2-one)","291430","Aromatic ketones without oxygen function"
"291439","291439 -- (1996-) -- Other","291430","Aromatic ketones without oxygen function"
"291440","291440 -- (1996-) - Ketone-alcohols and ketone-aldehydes","291449","Ketone-alcohols and ketone-aldehydes (excl. dia"
"291441","291441 -- (-1995) 4-Hydroxy-4-methylpentan-2-one (diacetone alcohol)","291441","4-Hydroxy-4-methylpentan-2-one (diacetone alcoh"
"291449","291449 -- (-1995) Other","291449","Ketone-alcohols and ketone-aldehydes (excl. dia"
"291450","291450 --  - Ketone-phenols and ketones with other oxygen function","291450","Ketone-phenols and ketones with oxygen function"
"291461","291461 --  -- Anthraquinone","291461","Anthraquinone"
"291469","291469 --  -- Other","291469","Quinones (excl. anthraquinone)"
"291470","291470 -- (-2016) - Halogenated, sulphonated, nitrated or nitrosated derivatives","291470","Halogenated... or nitrosated derivatives of ket"
"291511","291511 --  -- Formic acid","291511","Formic acid"
"291512","291512 --  -- Salts of formic acid","291512","Salts of formic acid"
"291513","291513 --  -- Esters of formic acid","291513","Esters of formic acid"
"291521","291521 --  -- Acetic acid","291521","Acetic acid"
"291522","291522 -- (-2006) -- Sodium acetate","291522","Sodium acetate"
"291523","291523 -- (-2006) -- Cobalt acetates","291523","Cobalt acetates"
"291524","291524 --  -- Acetic anhydride","291524","Acetic anhydride"
"291529","291529 --  -- Other","291529","Salts of acetic acid (excl. of sodium and cobal"
"291531","291531 --  -- Ethyl acetate","291531","Ethyl acetate"
"291532","291532 --  -- Vinyl acetate","291532","Vinyl acetate"
"291533","291533 --  -- n-Butyl acetate","291533","n-Butyl acetate"
"291534","291534 -- (-2006) -- Isobutyl acetate","291534","Isobutyl acetate"
"291535","291535 -- (-2006) --2- Ethoxyethyl acetate","291535","2-Ethoxyethyl acetate"
"291536","291536 -- (2007-) -- Dinoseb (ISO) acetate","291539","Other esters of acetic acids, nes"
"291539","291539 --  -- Other","291539","Other esters of acetic acids, nes"
"291540","291540 --  - Mono-, di- or trichloroacetic acids, their salts and esters","291540","Mono-, di- or trichloroacetic acids, their salt"
"291550","291550 --  - Propionic acid, its salts and esters","291550","Propionic acid, its salts and esters"
"291560","291560 --  - Butanoic acids, pentanoic acids, their salts and esters","291560","Butyric acids, valeric acids, their salts and e"
"291570","291570 --  - Palmitic acid, stearic acid, their salts and esters","291570","Palmitic acid, stearic acid, their salts and es"
"291590","291590 --  - Other","291590","Saturated acyclic monocarboxylic acids and thei"
"291611","291611 --  -- Acrylic acid and its salts","291611","Acrylic acid and its salts"
"291612","291612 --  -- Esters of acrylic acid","291612","Esters of acrylic acid"
"291613","291613 --  -- Methacrylic acid and its salts","291613","Methacrylic acid and its salts"
"291614","291614 --  -- Esters of methacrylic acid","291614","Esters of methacrylic acid"
"291615","291615 --  -- Oleic, linoleic or linolenic acids, their salts and esters","291615","Oleic, linoleic or linolenic acids, their salts"
"291616","291616 -- (2012-) -- Binapacryl (ISO)","291619","Unsaturated acyclic monocarboxylic acids and th"
"291619","291619 --  -- Other","291619","Unsaturated acyclic monocarboxylic acids and th"
"291620","291620 --  - Cyclanic, cyclenic or cycloterpenic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives","291620","Cyclanic...cycloterpenic monocarboxylic acids,"
"291631","291631 --  -- Benzoic acid, its salts and esters","291631","Benzoic acid, its salts and esters"
"291632","291632 --  -- Benzoyl peroxide and benzoyl chloride","291632","Benzoyl peroxide and benzoyl chloride"
"291633","291633 -- (-1995) Phenylacetic acid, its salts and esters","291633","Phenylacetic acid, its salts and esters"
"291634","291634 -- (1996-) -- Phenylacetic acid and its salts","291633","Phenylacetic acid, its salts and esters"
"291635","291635 -- (1996-2011) -- Esters of phenylacetic acid","291633","Phenylacetic acid, its salts and esters"
"291636","291636 -- (2007-2011) -- Binapacryl (ISO)","291639","Aromatic monocarboxylic acids, etc, their... de"
"291639","291639 --  -- Other","291639","Aromatic monocarboxylic acids, etc, their... de"
"291711","291711 --  -- Oxalic acid, its salts and esters","291711","Oxalic acid, its salts and esters"
"291712","291712 --  -- Adipic acid, its salts and esters","291712","Adipic acid, its salts and esters"
"291713","291713 --  -- Azelaic acid, sebacic acid, their salts and esters","291713","Azelaic acid, sebacic acid, their salts and est"
